fid;area;MNH_max;genus;species;height;numero;classe;conifere;Intensity_mean;Intensity_stdev;Nbreturns_mean;Nbreturns_stdev
93;36.0800000001257;16.3727588653564;Platanus;hispanica;15.38;9;Feuillu;2;1272.08425720621;622.355520768555;1.76274944567627;0.845772309637916
2301;39.1199999998976;16.373462677002;Platanus;hispanica;19.39;9;Feuillu;2;1755.43762781186;1196.91405724247;1.47546012269939;0.66146568597832
2547;75.9599999996694;16.3744354248047;Platanus;hispanica;16.16;9;Feuillu;2;1430.22497365648;701.756060507896;1.78925184404636;0.891270371692921
6037;14.8800000001024;16.381139755249;Platanus;hispanica;17.14;9;Feuillu;2;1511.41621621622;786.583116864985;2.07297297297297;1.05654936791288
10873;51.4399999999815;16.3866920471191;Platanus;hispanica;16.35;9;Feuillu;2;1413.23561430793;728.355233733972;1.72472783825816;0.801705828477489
5768;25.3599999997625;16.3963165283203;Platanus;hispanica;18.29;9;Feuillu;2;1650.34761904762;684.292707340746;1.61111111111111;0.7556372504853
11748;126.919999999106;16.3989868164062;Platanus;hispanica;16.87;9;Feuillu;2;1418.77419354839;739.683068611533;1.72833649588868;0.754837037501579
17093;63.8800000004517;16.4069213867188;Platanus;hispanica;17.76;9;Feuillu;2;1471.6484962406;914.72643369493;2.07706766917293;0.952348592973551
13995;56.4799999996834;16.4168872833252;Platanus;hispanica;17.47;9;Feuillu;2;1211.19121813031;625.767990685449;1.95679886685552;0.941776969560902
9344;150.359999998738;16.4228820800781;Platanus;hispanica;16.89;9;Feuillu;2;1243.53844107475;660.5231423251;2.16972599095504;0.926066437695474
2247;40.5599999990873;16.4231643676758;Platanus;hispanica;17.78;9;Feuillu;2;1273.03550295858;655.415187322563;2.06114398422091;0.925322627769283
2077;36.9199999996182;16.4250793457031;Platanus;hispanica;18.4;9;Feuillu;2;1348.96208017335;681.270608580553;1.94582881906826;0.930575749362532
21282;78.4000000016764;16.4273109436035;Platanus;hispanica;16.38;9;Feuillu;2;1341.83571428571;661.881649472294;1.98061224489796;0.912292264669924
10605;40.8000000002096;16.4295310974121;Platanus;hispanica;14.11;9;Feuillu;2;1532.44411764706;703.520324423653;1.71078431372549;0.804205473542368
5762;96.1199999991525;16.4336090087891;Platanus;hispanica;17.97;9;Feuillu;2;2102.1313047103;1018.88659810984;1.54689453939141;0.700882063303437
21744;19.6000000038184;16.4466171264648;Platanus;occidentalis;17.42;9;Feuillu;2;1578.3381147541;746.928976492621;1.66598360655738;0.774272963935894
14499;41.0400000000279;16.453742980957;Platanus;occidentalis;19.86;9;Feuillu;2;1383.185546875;733.368731294911;1.7607421875;0.848011135927893
2331;66.5599999991339;16.4586715698242;Platanus;hispanica;16.99;9;Feuillu;2;1212.07271634615;732.779088422069;1.96274038461538;0.999305619448518
20566;11.280000000475;16.4602203369141;Platanus;hispanica;16.38;9;Feuillu;2;1244.98928571429;673.028308064849;1.83928571428571;0.869663024113482
12589;66.4399999995622;16.4606170654297;Platanus;hispanica;17.2;9;Feuillu;2;1454.3955448525;686.624394466932;1.65623118603251;0.743710536813529
14353;53.1599999974575;16.4622135162354;Platanus;hispanica;17.3;9;Feuillu;2;1006.60797592175;502.28368527476;2.18961625282167;0.966020400048559
14355;82.6799999997299;16.4659423828125;Platanus;hispanica;17.47;9;Feuillu;2;1586.02080309627;1163.04463852738;1.67053701015965;0.805350907456273
14049;19.4799999997998;16.4665298461914;Platanus;hispanica;19.89;9;Feuillu;2;1427.79012345679;746.012790455936;2.05144032921811;0.981006864737257
14491;71.8800000011968;16.4690628051758;Platanus;occidentalis;16.74;9;Feuillu;2;1405.19198664441;755.574819697299;2.00278241513634;1.01928704007986
1621;50.0799999993341;16.4794006347656;Platanus;hispanica;17.99;9;Feuillu;2;1414.98881789137;1301.24308158889;2.10782747603834;0.98569775918985
269;47.9200000005727;16.4853324890137;Platanus;hispanica;18.33;9;Feuillu;2;1540.91318864775;669.805069051607;1.67779632721202;0.80877356310682
12786;24.0800000000559;16.4874572753906;Platanus;hispanica;17.3;9;Feuillu;2;1555.21760797342;746.404367099257;1.80066445182724;0.766923931025011
6366;30.6399999995856;16.4878997802734;Platanus;hispanica;16.29;9;Feuillu;2;1407.12712975098;724.822536845595;1.74180865006553;0.771490960105257
6733;56.2000000005588;16.4939422607422;Platanus;hispanica;16.97;9;Feuillu;2;1646.87117437722;3999.48326445957;1.88113879003559;0.86577888654174
17037;28.0400000004005;16.4949035644531;Platanus;hispanica;16.13;9;Feuillu;2;1517.35632183908;752.568587808836;1.75431034482759;0.848415586333937
574;34.0000000000466;16.495210647583;Platanus;hispanica;16.79;9;Feuillu;2;1290.28823529412;611.010854223751;1.73647058823529;0.819590580548108
17140;63.1600000000651;16.5100860595703;Platanus;hispanica;16.6;9;Feuillu;2;1227.53514882837;693.051013934704;1.9265357821406;0.918281758184818
9658;17.3600000005774;16.5100936889648;Platanus;hispanica;16.55;9;Feuillu;2;1518.15898617512;652.305602572413;1.71428571428571;0.786656326760207
9679;79.7199999994086;16.5102996826172;Platanus;hispanica;16.06;9;Feuillu;2;1447.55745107878;693.740895682332;1.77822378324134;0.83692233365488
17423;41.0799999993109;16.5109786987305;Platanus;hispanica;18.5;9;Feuillu;2;1385.10808179163;756.689294503165;1.69912366114898;0.831482065830937
2105;27.4000000004424;16.5155181884766;Platanus;hispanica;19.53;9;Feuillu;2;1699.27046783626;874.794437811591;1.60087719298246;0.719445320864453
2459;10.8799999998696;16.5310478210449;Platanus;hispanica;17.0;9;Feuillu;2;962.430147058824;478.551339802167;2.38235294117647;1.01139699200291
2552;37.2800000005914;16.5325584411621;Platanus;hispanica;16.99;9;Feuillu;2;1606.62875536481;680.941894968538;1.62124463519313;0.753603187485268
19032;24.5199999993155;16.5339241027832;Platanus;hispanica;18.77;9;Feuillu;2;1312.3898858075;706.83489748013;2.25448613376835;1.0989392506237
12741;33.8800000002887;16.5362701416016;Platanus;hispanica;16.52;9;Feuillu;2;1681.18417945691;789.031475758669;1.80637544273908;0.873488286036635
50;37.960000002021;16.5429019927979;Platanus;hispanica;18.19;9;Feuillu;2;1504.02215189873;722.319577676048;1.57278481012658;0.749104844208985
16559;90.5200000006658;16.5431518554688;Platanus;hispanica;16.84;9;Feuillu;2;1280.28722934158;638.627959710473;2.13035793194874;0.958840165583033
225;57.0399999991432;16.5455741882324;Platanus;hispanica;17.37;9;Feuillu;2;1527.14516129032;770.014916228455;1.7671809256662;0.87697045905762
11261;20.7600000013458;16.5492630004883;Platanus;hispanica;17.64;9;Feuillu;2;1648.25433526012;1079.43400607164;1.69171483622351;0.831316681791819
14228;22.5999999982771;16.5537719726562;Platanus;hispanica;18.58;9;Feuillu;2;1491.08214285714;720.241698297756;1.73571428571429;0.80276944106649
3471;39.7999999994412;16.5560111999512;Platanus;hispanica;17.99;9;Feuillu;2;1362.34340382679;680.115076675962;1.8761329305136;0.879304603967865
242;34.2799999999628;16.558277130127;Platanus;hispanica;15.94;9;Feuillu;2;1482.70011668611;712.087977804013;1.80046674445741;0.819026810512722
12587;57.43999999756;16.5582962036133;Platanus;hispanica;15.97;9;Feuillu;2;1516.356545961;796.9333088661;1.75905292479109;0.82214827972595
21723;50.5199999988964;16.5728950500488;Platanus;hispanica;18.58;9;Feuillu;2;1433.54358161648;675.76257277001;1.70998415213946;0.799095268763527
17269;61.6800000004516;16.5754776000977;Platanus;hispanica;18.95;9;Feuillu;2;1567.70733290071;761.323008689981;1.53277092796885;0.720333701301958
11604;27.6800000002422;16.5802383422852;Platanus;hispanica;15.6;9;Feuillu;2;1103.56213872832;602.054205508102;2.41329479768786;0.988223787476696
21391;39.4799999993341;16.5947799682617;Platanus;hispanica;18.37;9;Feuillu;2;1493.6251266464;799.598689425237;1.71732522796353;0.758694112561497
14359;50.9600000002282;16.6005630493164;Platanus;hispanica;17.2;9;Feuillu;2;1066.93092621664;525.12942257737;2.25431711145997;0.933251627160274
2319;29.2800000002887;16.6017837524414;Platanus;hispanica;17.11;9;Feuillu;2;1484.96857923497;694.043395870556;1.77868852459016;0.914476425333787
12964;56.6399999998883;16.6034545898438;Platanus;hispanica;15.4;9;Feuillu;2;1120.30437853107;638.704336993121;2.25070621468927;1.06232319691662
5217;71.0400000010756;16.605224609375;Platanus;hispanica;17.56;9;Feuillu;2;1598.59966216216;774.625973519632;1.67060810810811;0.782805700886018
9562;48.4800000002188;16.6065940856934;Platanus;hispanica;20.19;9;Feuillu;2;1658.65429042904;736.290223927514;1.45544554455446;0.687340776285082
6238;31.8000000009546;16.6080551147461;Platanus;hispanica;16.91;9;Feuillu;2;1524.73873873874;761.826946204923;1.78764478764479;0.77771518804844
3909;95.7600000024864;16.6084747314453;Platanus;hispanica;17.65;9;Feuillu;2;1464.31453634085;749.042227811737;1.74728487886383;0.841714086287344
9525;48.9600000004377;16.6123237609863;Platanus;hispanica;16.48;9;Feuillu;2;1458.76630883567;749.837428493962;1.98265895953757;0.909004336453568
19059;167.599999997462;16.6139068603516;Platanus;hispanica;18.53;9;Feuillu;2;1287.03081700908;711.108255159036;2.18227424749164;0.998795828875578
5939;35.9199999984074;16.6152839660645;Platanus;hispanica;20.0;9;Feuillu;2;1364.00222717149;600.830902021149;1.89643652561247;0.903697303374811
5925;22.3200000001537;16.6214561462402;Platanus;hispanica;17.96;9;Feuillu;2;1349.74579439252;687.782778450275;2.11214953271028;0.938552303411003
13127;64.9600000000652;16.6216278076172;Platanus;hispanica;16.39;9;Feuillu;2;1292.93719211823;616.731218847785;1.7192118226601;0.80406931143666
19086;55.7199999995949;16.6227416992188;Platanus;hispanica;17.33;9;Feuillu;2;1278.27351040919;768.315289392473;2.08686288585786;1.02603915451514
11265;38.5999999997904;16.6290740966797;Platanus;hispanica;17.6;9;Feuillu;2;2033.36979166667;1470.12290080199;1.59270833333333;0.725824931782598
1624;34.1200000001071;16.629753112793;Platanus;hispanica;17.92;9;Feuillu;2;1545.27198124267;798.017797005834;1.94841735052755;1.00276894690217
2111;17.920000001411;16.6305847167969;Platanus;hispanica;19.4;9;Feuillu;2;1416.58165548098;690.587910172848;1.69798657718121;0.838433860019642
5629;89.5199999992689;16.6385040283203;Platanus;hispanica;16.58;9;Feuillu;2;1680.65728328865;920.898403509995;1.8065236818588;0.929898750637128
18033;64.4000000001397;16.6394424438477;Platanus;hispanica;19.05;9;Feuillu;2;1577.69919204475;688.257107570392;1.49782473586078;0.705233206859179
19963;22.5200000013411;16.6430587768555;Platanus;hispanica;18.18;9;Feuillu;2;1551.79928952043;730.322786029202;1.91829484902309;0.855700312588808
14370;56.4399999985378;16.6515274047852;Platanus;hispanica;17.92;9;Feuillu;2;1051.34160170092;543.111932076605;2.09992912827782;0.880898160021595
2079;24.3600000004144;16.6523284912109;Platanus;hispanica;18.78;9;Feuillu;2;1381.08045977011;695.294027723263;1.90311986863711;0.916267928428136
11116;24.5999999988358;16.6532363891602;Platanus;hispanica;19.18;9;Feuillu;2;1436.86567164179;761.81603978474;1.82421227197347;0.899019643713679
4906;46.0799999991711;16.6564865112305;Platanus;hispanica;16.6;9;Feuillu;2;1497.46307558645;740.78887564567;1.92006950477845;0.912623315371618
4688;118.879999997984;16.6590881347656;Platanus;hispanica;17.09;9;Feuillu;2;1417.89528619529;708.77495310773;2.1010101010101;0.953409082548426
94;42.9600000004145;16.6603050231934;Platanus;hispanica;16.18;9;Feuillu;2;1336.99813780261;623.525018572714;1.6340782122905;0.795232967417452
20539;23.9599999998324;16.6647911071777;Platanus;hispanica;19.58;9;Feuillu;2;1452.73288814691;662.117997420162;1.5559265442404;0.766446237081988
2295;43.7200000000373;16.6722183227539;Platanus;hispanica;19.19;9;Feuillu;2;1603.21591948765;634.904233827956;1.63952424519671;0.755566444446764
21539;17.6400000007265;16.6787643432617;Platanus;hispanica;18.7;9;Feuillu;2;1523.74829931973;640.728976599329;1.50793650793651;0.738052567464294
4814;46.2799999993341;16.6803665161133;Platanus;hispanica;19.6;9;Feuillu;2;1542.77182368194;732.636227940205;1.94554883318928;0.897306820570756
20560;16.1999999997904;16.6817245483398;Platanus;hispanica;14.45;9;Feuillu;2;1284.76633165829;780.431302718841;2.39949748743719;0.923560810992827
11672;60.480000000312;16.6833038330078;Platanus;hispanica;16.32;9;Feuillu;2;1502.1164021164;745.579405879556;1.68320105820106;0.795678351433967
11106;15.2399999999348;16.6922988891602;Platanus;hispanica;19.48;9;Feuillu;2;1465.06036745407;783.02660596375;1.60892388451444;0.85224677398054
2090;24.9200000019698;16.6946411132812;Platanus;hispanica;18.48;9;Feuillu;2;1455.48635634029;793.200467571765;1.74317817014446;0.792124667157641
7587;43.4400000003772;16.7013282775879;Platanus;hispanica;15.96;9;Feuillu;2;1408.70902394107;663.146637097904;1.85174953959484;0.850268983479785
3852;21.2800000009174;16.7031593322754;Platanus;hispanica;18.37;9;Feuillu;2;1526.98872180451;723.43061918546;1.70112781954887;0.779771659401018
12017;60.0800000016624;16.7036743164062;Platanus;hispanica;16.98;9;Feuillu;2;1586.14447403462;809.302158521591;1.68175765645806;0.794404599873538
1958;25.6400000005402;16.7041625976562;Platanus;hispanica;16.1;9;Feuillu;2;1305.9344773791;597.670048711196;1.87207488299532;0.810914374220636
12787;30.7600000001351;16.7124176025391;Platanus;hispanica;17.95;9;Feuillu;2;1558.38621586476;733.424866085349;1.73732119635891;0.810319400868125
17266;73.7600000007404;16.712890625;Platanus;hispanica;19.1;9;Feuillu;2;1546.08676789588;701.573577666051;1.51518438177874;0.701166844846054
17277;19.0799999982398;16.7159957885742;Platanus;hispanica;17.19;9;Feuillu;2;1237.06289308176;584.061393116474;1.80922431865828;0.88267676203862
9559;40.160000001532;16.719669342041;Platanus;hispanica;19.17;9;Feuillu;2;1447.69890329013;702.526109312669;1.75772681954138;0.865954954486059
275;81.9199999988731;16.7202835083008;Platanus;hispanica;18.59;9;Feuillu;2;1473.0771484375;720.633357161857;1.71533203125;0.8193934060131
3859;42.7199999991525;16.7232131958008;Platanus;hispanica;17.55;9;Feuillu;2;1495.39794007491;2076.81910061094;1.81086142322097;0.862121114462739
6395;20.0800000011269;16.7240123748779;Platanus;hispanica;16.76;9;Feuillu;2;1286.64342629482;670.195341050615;1.75498007968127;0.82402006246705
16731;44.9199999992457;16.732816696167;Platanus;hispanica;17.45;9;Feuillu;2;1317.85129118433;656.527848472395;2.11843276936776;0.928066595736097
114;22.0000000006752;16.7400760650635;Platanus;hispanica;16.14;9;Feuillu;2;1248.19272727273;624.710148892209;1.97818181818182;0.894161040832213
2330;45.3200000007124;16.742130279541;Platanus;hispanica;18.19;9;Feuillu;2;1397.69461606355;730.875521315749;1.79611650485437;0.855852038575665
9670;76.4400000014715;16.7442321777344;Platanus;hispanica;16.2;9;Feuillu;2;1575.06488749346;774.331449777869;1.61067503924647;0.750489890310013
214;61.2400000005402;16.7519645690918;Platanus;hispanica;16.26;9;Feuillu;2;1443.20901371653;716.743134267546;1.75048987589811;0.797893672491285
17274;30.4400000000745;16.7541351318359;Platanus;hispanica;18.8;9;Feuillu;2;1642.79155672823;928.858049334028;1.63456464379947;0.759959732244968
9671;95.3599999990407;16.7630615234375;Platanus;hispanica;16.51;9;Feuillu;2;1532.18875838926;714.226384016513;1.61744966442953;0.767173102770143
6048;56.4800000014296;16.7681407928467;Platanus;hispanica;17.2;9;Feuillu;2;1753.11253561254;787.716290660669;1.69871794871795;0.748958294756579
11087;16.9600000020675;16.7683410644531;Platanus;hispanica;17.15;9;Feuillu;2;1674.92892156863;655.426262545323;1.52696078431373;0.580954740256792
898;115.760000001322;16.7827301025391;Platanus;hispanica;16.37;9;Feuillu;2;1408.30072589008;724.413417392154;1.86173522295195;0.896414120183156
12547;79.520000001993;16.7872924804688;Platanus;hispanica;17.94;9;Feuillu;2;1481.41670860594;674.835446760144;1.63714141922496;0.81733205467546
14006;15.1200000006659;16.7955875396729;Platanus;hispanica;19.88;9;Feuillu;2;1272.59523809524;645.654540681973;1.88888888888889;0.792379934879282
253;50.6800000009872;16.7957992553711;Platanus;hispanica;15.8;9;Feuillu;2;1500.93206951027;694.528608112404;1.70932069510269;0.815058714192536
375;91.4799999999861;16.7965774536133;Platanus;hispanica;16.29;9;Feuillu;2;1386.6598163533;668.838856181929;1.89505902929602;0.897164109787699
4555;66.3200000005961;16.7981719970703;Platanus;hispanica;16.6;9;Feuillu;2;1714.80676328502;788.653400480543;1.55132850241546;0.760449379798501
11571;85.1599999994365;16.8045349121094;Platanus;hispanica;16.2;9;Feuillu;2;1094.64772193518;792.653308895558;2.55284170972287;1.10388215151873
6732;79.2000000004424;16.8066711425781;Platanus;hispanica;17.56;9;Feuillu;2;1367.96403242148;659.42582652801;1.76342451874367;0.86544588546912
1999;43.0399999989802;16.8081665039062;Platanus;hispanica;16.64;9;Feuillu;2;1449.05483271375;1021.70052400301;1.72769516728625;0.777957651688387
2571;42.7600000006007;16.8217735290527;Platanus;hispanica;17.33;9;Feuillu;2;1474.44808231993;657.461934197827;1.75584658559401;0.822551620405688
12359;101.120000001132;16.8238067626953;Platanus;hispanica;16.2;9;Feuillu;2;1382.49208860759;703.661789287462;1.92325949367089;0.922450373817851
4706;29.7200000002933;16.8265609741211;Platanus;hispanica;19.16;9;Feuillu;2;1429.15208613728;681.620815771464;1.81695827725437;0.858107032532713
17441;47.1600000006007;16.8313293457031;Platanus;hispanica;19.49;9;Feuillu;2;1659.62086513995;649.70643956624;1.42832909245123;0.635861972523827
14364;75.0399999982817;16.8335647583008;Platanus;hispanica;18.0;9;Feuillu;2;1104.70895522388;522.290961178498;2.06236673773987;0.922273279437273
813;63.2000000005123;16.8350620269775;Platanus;hispanica;19.09;9;Feuillu;2;1342.35063291139;635.179286834551;2.00316455696203;0.926742005669807
4913;79.7200000003864;16.8358383178711;Platanus;hispanica;11.94;9;Feuillu;2;1507.18492462312;738.300875584142;1.9321608040201;0.906659257559295
7573;82.3999999995576;16.8369750976562;Platanus;hispanica;14.8;9;Feuillu;2;1687.9072815534;845.604458157428;1.76796116504854;0.849067288633704
2603;36.4799999995902;16.8382148742676;Platanus;hispanica;20.37;9;Feuillu;2;1194.72368421053;575.350640960009;1.98355263157895;0.931157368802678
10649;103.200000000163;16.841947555542;Platanus;hispanica;14.89;9;Feuillu;2;1376.14224806202;684.924959052399;1.90038759689922;0.895163493014537
13688;31.4399999990268;16.8442306518555;Platanus;hispanica;17.57;9;Feuillu;2;1226.8358778626;704.552860050904;2.1704834605598;0.982774812025308
12962;55.4799999997997;16.8451385498047;Platanus;hispanica;15.13;9;Feuillu;2;1398.23287671233;835.795938371926;2.11607786589762;1.0667388813993
11488;19.9600000003679;16.846305847168;Platanus;hispanica;19.07;9;Feuillu;2;1525.24649298597;687.316163333501;1.45490981963928;0.62630300397599
19060;54.5599999998789;16.8510704040527;Platanus;hispanica;18.19;9;Feuillu;2;1322.18108504399;676.331003502809;2.07184750733138;0.959196474680368
16418;65.8400000000512;16.8568916320801;Platanus;hispanica;17.0;9;Feuillu;2;1575.50668286756;843.666701905619;1.90765492102066;0.915627634999724
10809;92.3200000010618;16.8594245910645;Platanus;occidentalis;16.95;9;Feuillu;2;1701.26429809359;839.26262066035;1.63778162911612;0.770217237902396
17287;59.440000000284;16.8737869262695;Platanus;hispanica;18.4;9;Feuillu;2;1475.3494949495;684.030010767845;1.50707070707071;0.693002911541177
7578;56.879999999404;16.8771362304688;Platanus;hispanica;14.7;9;Feuillu;2;1310.26371308017;712.436015390176;1.9985935302391;0.897722225879806
14503;66.5199999995949;16.8804244995117;Platanus;occidentalis;17.58;9;Feuillu;2;1513.10102224895;742.43009799432;1.83944678292243;0.918223431425174
6869;37.6799999987288;16.8832855224609;Platanus;hispanica;16.86;9;Feuillu;2;1465.9118895966;647.394929696427;1.66985138004246;0.806241429910976
3703;29.8399999990966;16.8835029602051;Platanus;hispanica;17.92;9;Feuillu;2;1484.34986595174;906.414525370667;1.8230563002681;0.888294017905013
5927;4.91999999947846;16.8848991394043;Platanus;hispanica;17.59;9;Feuillu;2;1262.9593495935;599.79979584484;2.07317073170732;0.921034516512156
9521;26.9200000007357;16.9050102233887;Platanus;hispanica;18.39;9;Feuillu;2;1468.99257057949;689.873071171909;1.44725111441308;0.672509896591031
17276;28.1999999994878;16.909538269043;Platanus;hispanica;19.5;9;Feuillu;2;1490.22978723404;698.48420764723;1.54326241134752;0.668363616639993
2078;36.5199999978487;16.9140167236328;Platanus;hispanica;19.39;9;Feuillu;2;1649.01315789474;921.033503592106;1.80811403508772;0.818789727936875
11082;17.9999999998137;16.9257659912109;Platanus;hispanica;17.0;9;Feuillu;2;1726.1096196868;661.715801761752;1.39373601789709;0.544861004482856
386;27.5999999997206;16.9258823394775;Platanus;hispanica;19.59;9;Feuillu;2;1611.57826086957;691.858270936788;1.67971014492754;0.79692883506493
14357;45.6000000009779;16.9315891265869;Platanus;hispanica;17.39;9;Feuillu;2;1013.28245614035;501.489774474754;2.17017543859649;0.988080704190316
19862;22.0800000000792;16.9330768585205;Platanus;hispanica;17.26;9;Feuillu;2;1301.45652173913;597.08057099069;1.74094202898551;0.846941118088455
3529;35.5999999999069;16.9338836669922;Platanus;hispanica;18.92;9;Feuillu;2;1460.33370786517;1012.52558957191;1.82022471910112;0.890168495006042
9528;57.9600000007637;16.9351501464844;Platanus;hispanica;16.25;9;Feuillu;2;1408.70704225352;717.843761753514;2.04929577464789;0.918721285179188
14371;68.6000000016298;16.9387588500977;Platanus;hispanica;20.93;9;Feuillu;2;1313.00526623757;674.02145308832;1.90228203627853;0.870382945406832
2115;36.5999999987893;16.9395446777344;Platanus;hispanica;20.57;9;Feuillu;2;1971.52131147541;1086.82504779679;1.58907103825137;0.772117031803186
5615;144.840000000936;16.9441528320312;Platanus;hispanica;12.96;8;Conifère;1;1700.29025131179;923.545663238521;1.85998342999172;0.859987154776776
11993;76.9599999986915;16.9441680908203;Platanus;hispanica;18.12;9;Feuillu;2;1428.97557172557;738.441605058256;1.70426195426195;0.788668794718357
16613;46.4399999994226;16.9505310058594;Platanus;hispanica;18.95;9;Feuillu;2;1356.3789836348;643.144441648017;1.88285960378984;0.956445520053191
19159;59.7600000040233;16.9531726837158;Platanus;hispanica;20.14;9;Feuillu;2;1347.33579088472;772.738728553456;2.15080428954424;0.927343432097295
238;26.4799999992642;16.9575004577637;Platanus;hispanica;16.17;9;Feuillu;2;1386.48942598187;687.953622306098;1.71601208459214;0.766175293202789
14368;55.7599999976438;16.9656257629395;Platanus;hispanica;17.4;9;Feuillu;2;1149.44476327116;611.884953838298;2.0545193687231;0.90267279192436
17284;61.7599999988777;16.9778137207031;Platanus;hispanica;19.18;9;Feuillu;2;1541.30958549223;706.031824027956;1.59002590673575;0.730305493145491
4807;33.6399999980489;16.9789848327637;Platanus;hispanica;17.64;9;Feuillu;2;1518.15643802647;773.671190821973;1.97954271961492;0.910331280354639
17275;101.039999999329;16.9851455688477;Platanus;hispanica;19.05;9;Feuillu;2;1613.92636579572;705.817109935547;1.44022169437846;0.672521835997602
5989;46.9200000001071;16.9867172241211;Platanus;hispanica;20.8;9;Feuillu;2;1653.01705029838;773.031102746387;1.70332480818414;0.826230789396669
13259;67.9599999992503;16.991584777832;Platanus;hispanica;18.6;9;Feuillu;2;1429.63625662154;628.719276707206;1.71924661565627;0.81158498009177
11077;15.8799999997998;17.0047607421875;Platanus;hispanica;17.89;9;Feuillu;2;1816.36523929471;724.942461089106;1.42569269521411;0.578928773866979
9542;28.7200000024587;17.0054130554199;Platanus;hispanica;20.13;9;Feuillu;2;1552.15320334262;705.126681310434;1.63788300835655;0.824291357822202
20854;52.3999999993015;17.0124664306641;Platanus;hispanica;13.1;9;Feuillu;2;1114.53170359053;790.861909996425;2.13598166539343;1.02071563129473
11085;11.7600000008568;17.0126495361328;Platanus;hispanica;18.35;9;Feuillu;2;1808.84931506849;739.616513392644;1.39383561643836;0.629494535511086
17107;73.8000000002328;17.014892578125;Platanus;hispanica;17.91;9;Feuillu;2;1418.64119241192;711.505127977215;1.84390243902439;0.837159962904324
11113;23.9200000013644;17.0241775512695;Platanus;hispanica;20.59;9;Feuillu;2;1976.8063973064;1132.25515019551;1.67340067340067;0.711426378945481
17249;57.2399999985378;17.0321960449219;Platanus;hispanica;17.78;9;Feuillu;2;1564.89587700908;661.352832588156;1.73375262054507;0.808566878634101
11078;9.68000000012573;17.0448532104492;Platanus;hispanica;18.8;9;Feuillu;2;1719.6887966805;743.711438652365;1.34854771784232;0.620272967956003
13283;125.559999999483;17.046537399292;Platanus;occidentalis;17.79;9;Feuillu;2;1782.03950302644;852.146117615215;1.39566741000319;0.601204344225629
11671;50.9600000002282;17.0488090515137;Platanus;hispanica;17.5;9;Feuillu;2;1520.62323390895;741.625165636098;1.79434850863422;0.817834617119697
2453;41.6800000015459;17.0527572631836;Platanus;hispanica;17.63;9;Feuillu;2;1272.62476007678;700.079990138493;1.63051823416507;0.732275867692338
1957;53.7199999979884;17.0605850219727;Platanus;hispanica;17.0;9;Feuillu;2;1367.12291350531;661.859595758597;1.86570561456753;0.792237517159582
15118;121.800000000978;17.0645065307617;Platanus;hispanica;14.2;9;Feuillu;2;1487.35369458128;857.19433891636;2.08505747126437;0.965236490576138
3534;25.7199999985471;17.0739135742188;Platanus;hispanica;18.0;9;Feuillu;2;1260.3140625;660.750335642932;1.8875;0.925253343684854
5632;74.6000000005355;17.075439453125;Platanus;hispanica;17.0;9;Feuillu;2;1462.28257372654;805.391269567648;1.94101876675603;0.922030648663095
4264;21.7200000001071;17.0797462463379;Platanus;hispanica;19.66;9;Feuillu;2;1478.92633517495;681.531010001563;1.90055248618785;0.904897493512134
7469;34.9199999999674;17.0822601318359;Platanus;hispanica;17.14;9;Feuillu;2;1494.82359679267;693.063019630778;1.65521191294387;0.804639173219376
17451;56.95999999939;17.0852584838867;Platanus;hispanica;18.38;9;Feuillu;2;1559.07865168539;711.657417814756;1.54073033707865;0.717770835452189
14348;34.9199999995483;17.0866394042969;Platanus;hispanica;18.11;9;Feuillu;2;1093.97479954181;532.328016686047;2.17640320733104;0.894704995357819
2592;42.1200000002701;17.0905265808105;Platanus;hispanica;17.94;9;Feuillu;2;1435.73694207028;614.717146431401;1.61443494776828;0.770700763247942
14037;23.4000000000465;17.0957565307617;Platanus;hispanica;18.14;9;Feuillu;2;1448.72431506849;715.116192559526;1.79280821917808;0.858009997028557
21164;62.3599999985052;17.0961227416992;Platanus;hispanica;12.12;9;Feuillu;2;1186.43938422065;656.629045710117;2.22129570237332;1.00819381449967
18351;46.6400000013085;17.0968589782715;Platanus;hispanica;19.15;9;Feuillu;2;1243.57632933105;654.981390218321;2.14150943396226;0.884229536123115
21493;52.5199999997345;17.0978164672852;Platanus;hispanica;20.2;9;Feuillu;2;1321.55504234026;730.042822419995;1.83294842186297;0.937110117047958
20023;25.1599999982957;17.0978755950928;Platanus;hispanica;16.51;9;Feuillu;2;1287.5928917609;627.474131576446;1.90306946688207;0.810058104392895
2454;57.9599999994132;17.1050930023193;Platanus;hispanica;17.57;9;Feuillu;2;1159.47688060732;571.332088846484;1.91028295376121;0.844883428807754
14565;47.9199999994087;17.1136474609375;Platanus;hispanica;19.53;9;Feuillu;2;1526.08931552588;699.153857456779;1.65859766277129;0.771663448352814
13125;51.480000000312;17.1144790649414;Platanus;hispanica;16.86;9;Feuillu;2;1345.58974358974;681.344652618909;1.9036519036519;0.886772710438746
2458;23.7199999988265;17.1291313171387;Platanus;hispanica;19.11;9;Feuillu;2;1209.40371621622;589.257856808473;1.98310810810811;0.894645370895076
15942;63.720000000759;17.1306571960449;Platanus;hispanica;22.04;9;Feuillu;2;1615.24670433145;836.66645359996;1.78279974890144;0.835815029050764
